id,display_name,version_updated_on,new_external_id,old_external_id,diff_external_id
2752,Right: passive knee flexion strength,2024-07-12T18:40:35.779366Z,c2773a6d-c501-442c-b42c-e34ca1385c9d,c2773a6d-c501-442c-b42c-e34ca1385c9d,No difference
2751,Right: active knee extension strength,2024-07-12T18:40:35.080052Z,cc86111c-4d45-4036-933e-9f6918bd8582,cc86111c-4d45-4036-933e-9f6918bd8582,No difference
2750,Right: active knee flexion strength,2024-07-12T18:40:34.393628Z,d59f40be-9c0b-47f7-afa3-609fa9e6585e,d59f40be-9c0b-47f7-afa3-609fa9e6585e,No difference
2740,Left: passive hip extension strength,2024-07-12T18:40:33.720184Z,191e732d-4a32-41ff-8fa0-1373cec41ba3,191e732d-4a32-41ff-8fa0-1373cec41ba3,No difference
2739,Left: passive hip flexion strength,2024-07-12T18:40:32.916469Z,9673faa1-b45f-407b-a84b-cdcbdd2b7b1d,9673faa1-b45f-407b-a84b-cdcbdd2b7b1d,No difference
2734,Left: active hip extension strength,2024-07-12T18:40:32.296422Z,9b05f697-da28-4df5-bea8-72352b25e5d8,9b05f697-da28-4df5-bea8-72352b25e5d8,No difference
2733,Left: active hip flexion strength,2024-07-12T18:40:31.625610Z,678d4cdd-9827-4ee6-981b-46a64d2abf02,678d4cdd-9827-4ee6-981b-46a64d2abf02,No difference
2727,Right: passive hip extension strength,2024-07-12T18:40:30.924539Z,315b1deb-9956-4dca-b014-2929c8e937a7,315b1deb-9956-4dca-b014-2929c8e937a7,No difference
2726,Right: passive hip flexion strength,2024-07-12T18:40:30.258788Z,026187a9-6be1-4f22-bb1a-6c95de62c021,026187a9-6be1-4f22-bb1a-6c95de62c021,No difference
2721,Right: active hip extension strength,2024-07-12T18:40:29.575269Z,3adf292b-1d1a-492d-8cf2-96acdd1c2bed,3adf292b-1d1a-492d-8cf2-96acdd1c2bed,No difference
2720,Right: active hip flexion strength,2024-07-12T18:40:28.848402Z,9b580d86-8ac7-4ff9-8bfd-c1e40e6ed527,9b580d86-8ac7-4ff9-8bfd-c1e40e6ed527,No difference
2717,Left: passive fingers extension strength,2024-07-12T18:40:28.206557Z,7196cf0e-f71b-4f44-87eb-04e8c0623ffa,7196cf0e-f71b-4f44-87eb-04e8c0623ffa,No difference
2716,Left: passive fingers flexion strength,2024-07-12T18:40:27.542839Z,f3cf2631-e442-4077-a95d-4ca55046480a,f3cf2631-e442-4077-a95d-4ca55046480a,No difference
2713,Left: active fingers extension strength,2024-07-12T18:40:26.874262Z,5c81a1b0-abf4-4a4b-8246-dd14849992f1,5c81a1b0-abf4-4a4b-8246-dd14849992f1,No difference
2712,Left: active fingers flexion strength,2024-07-12T18:40:26.260079Z,d77f04a6-71a6-4ec9-9ab1-b101120a8cc4,d77f04a6-71a6-4ec9-9ab1-b101120a8cc4,No difference
2709,Right: passive fingers extension strength,2024-07-12T18:40:25.514873Z,f758ce2a-78f6-4185-9138-96d73357d088,f758ce2a-78f6-4185-9138-96d73357d088,No difference
2708,Right: passive fingers flexion strength,2024-07-12T18:40:24.781247Z,f9beebbe-c58f-4d24-808c-52bdda1a4c1c,f9beebbe-c58f-4d24-808c-52bdda1a4c1c,No difference
2705,Right: active fingers extension strength,2024-07-12T18:40:24.080017Z,1643b06c-6e9a-4c4a-b084-00f85a8ac3aa,1643b06c-6e9a-4c4a-b084-00f85a8ac3aa,No difference
2704,Right: active fingers flexion strength,2024-07-12T18:40:23.418442Z,04821a01-bd9a-478a-8e5b-f5b9ca5cc0b4,04821a01-bd9a-478a-8e5b-f5b9ca5cc0b4,No difference
2703,Left: passive wrist ulnar deviation strength,2024-07-12T18:40:22.746541Z,b624e7ec-0cf8-4a45-9420-54f45b774089,b624e7ec-0cf8-4a45-9420-54f45b774089,No difference
2702,Left: passive wrist radial deviation strength,2024-07-12T18:40:21.938233Z,decbb805-8f6b-4087-b7df-1c278f50ef73,decbb805-8f6b-4087-b7df-1c278f50ef73,No difference
2698,Left: active wrist radial deviation strength,2024-07-12T18:40:21.283596Z,6a74f87b-991f-4f26-8bdf-a10f87c90e4a,6a74f87b-991f-4f26-8bdf-a10f87c90e4a,No difference
2697,Left: active wrist extension strength,2024-07-12T18:40:20.552886Z,2f6096b8-2cae-400f-a239-19abe1efd9f5,2f6096b8-2cae-400f-a239-19abe1efd9f5,No difference
2696,Left: active wrist flexion strength,2024-07-12T18:40:19.906009Z,a22e19be-db88-4bcd-a331-1cbc2c12224a,a22e19be-db88-4bcd-a331-1cbc2c12224a,No difference
2695,Right: passive wrist ulnar deviation strength,2024-07-12T18:40:19.320052Z,c62be7b9-8d2e-4d9e-bc68-8c9baea61fb8,c62be7b9-8d2e-4d9e-bc68-8c9baea61fb8,No difference
2693,Right: passive wrist radial deviation strength,2024-07-12T18:40:18.602925Z,58642f2b-1c02-48cd-9676-87b76ba983f9,58642f2b-1c02-48cd-9676-87b76ba983f9,No difference
2689,Right: active wrist radial deviation strength,2024-07-12T18:40:17.881991Z,3064650d-a777-403e-a25b-e142bd6070ba,3064650d-a777-403e-a25b-e142bd6070ba,No difference
2688,Right: active wrist extension strength,2024-07-12T18:40:17.236200Z,04a3909f-bb74-4a2f-aa1d-b9b44802a5dd,04a3909f-bb74-4a2f-aa1d-b9b44802a5dd,No difference
2687,Right: active wrist flexion strength,2024-07-12T18:40:16.494103Z,af95eb04-fbc3-47ad-8755-5055381b6d02,af95eb04-fbc3-47ad-8755-5055381b6d02,No difference
2686,Left: passive forearm supination strength,2024-07-12T18:40:15.828550Z,6a90b2ca-5b71-4299-846a-aaa54b67506f,6a90b2ca-5b71-4299-846a-aaa54b67506f,No difference
2685,Left: passive forearm pronation strength,2024-07-12T18:40:15.223521Z,db7f3299-4be8-4c25-9954-794e6373accc,db7f3299-4be8-4c25-9954-794e6373accc,No difference
2684,Left: active forearm supination strength,2024-07-12T18:40:14.502621Z,b86487d6-f20f-4c86-a1a2-e33a9a5ccfbc,b86487d6-f20f-4c86-a1a2-e33a9a5ccfbc,No difference
2683,Left: active forearm pronation strength,2024-07-12T18:40:13.737371Z,2d68a6a8-99cf-48f2-8b2c-35b2ec4bccae,2d68a6a8-99cf-48f2-8b2c-35b2ec4bccae,No difference
2682,Right: passive forearm supination strength,2024-07-12T18:40:13.052376Z,201e44c6-e03e-4f6e-8384-864ad2f4a558,201e44c6-e03e-4f6e-8384-864ad2f4a558,No difference
2681,Right: passive forearm pronation strength,2024-07-12T18:40:12.389699Z,80fec729-a216-45bc-bbd6-293bf7cb35d2,80fec729-a216-45bc-bbd6-293bf7cb35d2,No difference
2680,Right: active forearm supination strength,2024-07-12T18:40:11.702401Z,4e962a4e-825c-42bf-b619-c08b7d72e303,4e962a4e-825c-42bf-b619-c08b7d72e303,No difference
2679,Right: active forearm pronation strength,2024-07-12T18:40:11.058795Z,39dd2d49-7e55-4481-b23f-1e2dd98e8977,39dd2d49-7e55-4481-b23f-1e2dd98e8977,No difference
2675,Left: active elbow flexion strength,2024-07-12T18:40:10.347174Z,45c551e3-ace3-4df2-b3a3-a0c044e2fc5e,45c551e3-ace3-4df2-b3a3-a0c044e2fc5e,No difference
2672,Right: active elbow extension strength,2024-07-12T18:40:09.659305Z,75354157-9b06-4950-ad0c-b197b5091854,75354157-9b06-4950-ad0c-b197b5091854,No difference
2671,Right: active elbow flexion strength,2024-07-12T18:40:08.968538Z,ca904890-1a88-40ca-8e23-ec603da99ecc,ca904890-1a88-40ca-8e23-ec603da99ecc,No difference
2811,Specific condition,2024-07-12T18:40:08.321912Z,3ae867f4-22f0-4e3a-a086-0177b81231c3,3ae867f4-22f0-4e3a-a086-0177b81231c3,No difference
2974,Other surgical procedure done,2024-07-12T18:40:07.716957Z,8ae44fdc-0d1a-4967-8958-f22f5b41ba6f,8ae44fdc-0d1a-4967-8958-f22f5b41ba6f,No difference
2930,Total infection risk,2024-07-12T18:40:07.094136Z,d63b11dd-0bec-45eb-8aa5-5ecc3a10e5af,d63b11dd-0bec-45eb-8aa5-5ecc3a10e5af,No difference
2844,Left: passive thumb opposition range of motion,2024-07-12T18:40:06.440717Z,92347848-91bf-46e6-8e64-58172ce04b53,92347848-91bf-46e6-8e64-58172ce04b53,No difference
2843,Left: passive thumb abduction range of motion,2024-07-12T18:40:05.773362Z,5788fbca-90f7-4c15-a998-aa1138540c8e,5788fbca-90f7-4c15-a998-aa1138540c8e,No difference
2842,Left: passive fingers extension range of motion,2024-07-12T18:40:05.085339Z,8b635c27-b1e4-427e-8dd1-c82f2ee7982d,8b635c27-b1e4-427e-8dd1-c82f2ee7982d,No difference
2841,Left: passive fingers flexion range of motion,2024-07-12T18:40:04.405008Z,1de332da-4f68-4cfe-850b-098eac80945f,1de332da-4f68-4cfe-850b-098eac80945f,No difference
2840,Left: active thumb opposition range of motion,2024-07-12T18:40:03.831713Z,a382690c-3c09-4279-9346-bb798bf75a0e,a382690c-3c09-4279-9346-bb798bf75a0e,No difference
2839,Left: active thumb abduction range of motion,2024-07-12T18:40:03.201245Z,ae755d06-330a-4f21-817e-f21c5db85c54,ae755d06-330a-4f21-817e-f21c5db85c54,No difference
2838,Left: active fingers extension range of motion,2024-07-12T18:40:02.505860Z,9702db50-639c-4273-99a2-bcca19fcb640,9702db50-639c-4273-99a2-bcca19fcb640,No difference
2837,Left: active fingers flexion range of motion,2024-07-12T18:40:01.849813Z,d505aadd-7784-41f2-90a7-50403fcc7560,d505aadd-7784-41f2-90a7-50403fcc7560,No difference
2836,Right: passive thumb opposition range of motion,2024-07-12T18:40:01.127656Z,384470b4-3fa6-4db4-b47f-aede00220440,384470b4-3fa6-4db4-b47f-aede00220440,No difference
2835,Right: passive thumb abduction range of motion,2024-07-12T18:40:00.368871Z,46fb0f30-e93c-4b53-a0f2-f4af1cb457b2,46fb0f30-e93c-4b53-a0f2-f4af1cb457b2,No difference
2834,Right: passive fingers extension range of motion,2024-07-12T18:39:59.518500Z,ab5a7772-9988-4cff-9fe7-6a2abe5b32c4,ab5a7772-9988-4cff-9fe7-6a2abe5b32c4,No difference
2833,Right: passive fingers flexion range of motion,2024-07-12T18:39:58.860815Z,ef46a11d-eb05-4b8f-bb59-7fc4015a0c3c,ef46a11d-eb05-4b8f-bb59-7fc4015a0c3c,No difference
2832,Right: active thumb opposition range of motion,2024-07-12T18:39:58.242981Z,8397bf8f-d8ef-4d76-82f8-4de489143b9d,8397bf8f-d8ef-4d76-82f8-4de489143b9d,No difference
2831,Right: active thumb abduction range of motion,2024-07-12T18:39:57.572682Z,3b935318-cf55-42ab-bdaf-5a6d8c1bac83,3b935318-cf55-42ab-bdaf-5a6d8c1bac83,No difference
2830,Right: active fingers extension range of motion,2024-07-12T18:39:56.873638Z,a497d141-10ee-477f-976f-138f1d19328c,a497d141-10ee-477f-976f-138f1d19328c,No difference
2829,Right: active fingers flexion range of motion,2024-07-12T18:39:56.221102Z,a18aa378-01ef-494a-916d-8cbab0acc979,a18aa378-01ef-494a-916d-8cbab0acc979,No difference
3021,Left: passive wrist ulnar deviation range of motion,2024-07-12T18:39:55.530396Z,acc6e88a-7ce6-40b6-990c-1473217da4fa,acc6e88a-7ce6-40b6-990c-1473217da4fa,No difference
3020,Left: passive wrist radial deviation range of motion,2024-07-12T18:39:54.860250Z,14e71993-bd7c-4704-82ee-2b8a9ab978d9,14e71993-bd7c-4704-82ee-2b8a9ab978d9,No difference
3019,Left: active wrist ulnar deviation range of motion,2024-07-12T18:39:54.223785Z,970bc5a3-25cd-4507-8c20-08a46a0dd4b6,970bc5a3-25cd-4507-8c20-08a46a0dd4b6,No difference
3018,Left: active wrist radial deviation range of motion,2024-07-12T18:39:53.543390Z,db274c9d-d9a4-4c93-8158-aa263953ff10,db274c9d-d9a4-4c93-8158-aa263953ff10,No difference
3017,Right: passive wrist ulnar deviation range of motion,2024-07-12T18:39:52.899145Z,4a03d09f-a24f-46d0-aaeb-ec5a7418d9b1,4a03d09f-a24f-46d0-aaeb-ec5a7418d9b1,No difference
3016,Right: passive wrist radial deviation range of motion,2024-07-12T18:39:52.202590Z,3cf474d7-107f-4c3e-8ca4-25ffa91e10a5,3cf474d7-107f-4c3e-8ca4-25ffa91e10a5,No difference
3015,Right: active wrist ulnar deviation range of motion,2024-07-12T18:39:51.554158Z,a8bf9ee2-e232-47df-8e44-6c086b0c6f9a,a8bf9ee2-e232-47df-8e44-6c086b0c6f9a,No difference
3014,Right: active wrist radial deviation range of motion,2024-07-12T18:39:50.913046Z,6e0339bd-cffc-4c92-8fdd-e5d3aaec37fe,6e0339bd-cffc-4c92-8fdd-e5d3aaec37fe,No difference
2610,Left: active forearm supination range of motion,2024-07-12T18:39:50.256253Z,29284463-076f-4ce1-8376-3a9f992b7b1d,29284463-076f-4ce1-8376-3a9f992b7b1d,No difference
2611,Left: passive forearm pronation range of motion,2024-07-12T18:39:49.530708Z,ffceb39a-43dc-470f-bd53-2e10b3016fe9,ffceb39a-43dc-470f-bd53-2e10b3016fe9,No difference
2612,Left: passive forearm supination range of motion,2024-07-12T18:39:48.872123Z,e66a53bb-323c-46d4-b21e-69beea7068ea,e66a53bb-323c-46d4-b21e-69beea7068ea,No difference
2595,Right: active shoulder extension range of motion,2024-07-12T18:39:48.157058Z,034f1b59-6aed-43db-9be3-64d8ae50c7f3,034f1b59-6aed-43db-9be3-64d8ae50c7f3,No difference
2594,Left: passive shoulder internal rotation range of motion,2024-07-12T18:39:47.439199Z,9a1e56e5-5258-41e0-8281-02124147c0fe,9a1e56e5-5258-41e0-8281-02124147c0fe,No difference
2593,Left: passive shoulder adduction range of motion,2024-07-12T18:39:46.735098Z,2630c517-6673-4631-9775-5c78d1476eed,2630c517-6673-4631-9775-5c78d1476eed,No difference
2592,Left: passive shoulder extension range of motion,2024-07-12T18:39:46.069715Z,bb2e98ef-bd25-4a9f-9a2c-933a2f38a3b6,bb2e98ef-bd25-4a9f-9a2c-933a2f38a3b6,No difference
2591,Left: active shoulder internal rotation range of motion,2024-07-12T18:39:45.426447Z,3b35db16-89c0-4dbc-b987-25a48ccb4799,3b35db16-89c0-4dbc-b987-25a48ccb4799,No difference
2589,Left: active shoulder extension range of motion,2024-07-12T18:39:44.589534Z,6bef4a33-d8c4-455e-b265-fba3c26e1ab6,6bef4a33-d8c4-455e-b265-fba3c26e1ab6,No difference
2583,Pressure Sore,2024-07-12T18:39:43.865401Z,5a41ae5e-7dca-4fcf-b826-05c052cb6347,5a41ae5e-7dca-4fcf-b826-05c052cb6347,No difference
3023,Sacral,2024-07-12T18:39:43.153017Z,700a4d05-2446-4d2b-b8bb-975dd5b2a683,700a4d05-2446-4d2b-b8bb-975dd5b2a683,No difference
3022,Colon,2024-07-12T18:39:42.428945Z,a2a8f95a-8812-4003-9d1b-5e29d0009443,a2a8f95a-8812-4003-9d1b-5e29d0009443,No difference
2650,Left: passive toes extension range of motion,2024-07-12T18:39:41.693978Z,86adfd13-f9f2-4905-ac5d-2b2cbb2ee0ed,86adfd13-f9f2-4905-ac5d-2b2cbb2ee0ed,No difference
2645,Right: passive toes extension range of motion,2024-07-12T18:39:40.937300Z,a66c605c-eac5-4a46-86ab-9f50e40af02e,a66c605c-eac5-4a46-86ab-9f50e40af02e,No difference
3012,Patient referral,2024-07-12T18:39:40.241750Z,8006cb7e-176d-48aa-95e6-a206c61aaa62,8006cb7e-176d-48aa-95e6-a206c61aaa62,No difference
2502,Other medication prescribed,2024-07-12T18:39:39.470752Z,f1213704-06fa-4b23-9c8a-94a7236b833d,f1213704-06fa-4b23-9c8a-94a7236b833d,No difference
2529,Oedema location,2024-07-12T18:39:38.841138Z,7fae67ec-d90c-4f1e-bda9-b3017ba34a85,7fae67ec-d90c-4f1e-bda9-b3017ba34a85,No difference
3009,Scar location,2024-07-12T18:39:38.192422Z,c7361d40-4373-4268-bc96-cd28a56e9ed6,c7361d40-4373-4268-bc96-cd28a56e9ed6,No difference
2500,Pain treatment received,2024-07-12T18:39:37.536828Z,81600649-80f5-4162-a983-f92dd8b6ba38,81600649-80f5-4162-a983-f92dd8b6ba38,No difference
2537,Undermining,2024-07-12T18:39:36.865832Z,3a4b5f77-0fc2-4fb6-a386-88b1c17db4cf,3a4b5f77-0fc2-4fb6-a386-88b1c17db4cf,No difference
3008,Admit to same hospital,2024-07-12T18:39:36.080338Z,1030d0ce-c6ed-4bad-a7a3-2a0d65940633,1030d0ce-c6ed-4bad-a7a3-2a0d65940633,No difference
2952,"Rabies immune globulin, human",2024-07-12T18:39:35.361031Z,a1c6144f-7cc7-4ae8-a62c-9b701a07e276,a1c6144f-7cc7-4ae8-a62c-9b701a07e276,No difference
3004,External fixation procedure done,2024-07-12T18:39:34.616027Z,fd19e47e-1695-4b09-b8c6-a5fb1dbf9561,fd19e47e-1695-4b09-b8c6-a5fb1dbf9561,No difference
3003,Other orthopedic procedures done,2024-07-12T18:39:33.929719Z,afbd52b7-f577-4b9e-9350-c4cbee5880e5,afbd52b7-f577-4b9e-9350-c4cbee5880e5,No difference
2821,Degree of Surgery urgency,2024-07-12T18:39:33.280980Z,e3998a4e-c57d-4b95-a7d1-82897cf906a7,e3998a4e-c57d-4b95-a7d1-82897cf906a7,No difference
3002,Surgical pathology other causes,2024-07-12T18:39:32.547303Z,b26a9465-863d-4208-8327-70d0d1775aff,b26a9465-863d-4208-8327-70d0d1775aff,No difference
2998,Unknown surgical pathology,2024-07-12T18:39:31.888868Z,d3448d6d-4817-4b3a-9821-b11dc3b6228e,d3448d6d-4817-4b3a-9821-b11dc3b6228e,No difference
2977,SCA,2024-07-12T18:39:31.155594Z,f883a411-d317-4442-abfe-8184cc79385c,f883a411-d317-4442-abfe-8184cc79385c,No difference
2976,ICRC,2024-07-12T18:39:30.366212Z,cebfb2cf-8b15-403a-b0dc-7a4fa53b01db,cebfb2cf-8b15-403a-b0dc-7a4fa53b01db,No difference
2973,Name of other staff involved,2024-07-12T18:39:29.437295Z,d3b7954b-9d87-4260-b19a-92cf8b1f9297,d3b7954b-9d87-4260-b19a-92cf8b1f9297,No difference
2972,Next surgery procedure,2024-07-12T18:39:28.759706Z,b460ed0a-809d-481a-9595-adabaf697f87,b460ed0a-809d-481a-9595-adabaf697f87,No difference
2971,Delay next surgery,2024-07-12T18:39:28.132581Z,9c82e2ed-18ce-486a-8b51-245b9385d313,9c82e2ed-18ce-486a-8b51-245b9385d313,No difference
2970,Do not delay next surgery,2024-07-12T18:39:27.530660Z,828623f6-fcce-4523-acb8-2b71cdd1d268,828623f6-fcce-4523-acb8-2b71cdd1d268,No difference
2969,Next surgery urgency,2024-07-12T18:39:26.919235Z,02f3aedb-974c-45ec-bd3a-c50bfc07d53f,02f3aedb-974c-45ec-bd3a-c50bfc07d53f,No difference
2968,Date of next surgery,2024-07-12T18:39:26.290557Z,0a1ae244-e9bc-4640-ac69-94b7dddc089a,0a1ae244-e9bc-4640-ac69-94b7dddc089a,No difference
2967,Next surgery planned,2024-07-12T18:39:25.599588Z,d7fa6cd4-087c-4a9e-922a-5b0a54bdac34,d7fa6cd4-087c-4a9e-922a-5b0a54bdac34,No difference
2966,Physiotherapy care plan,2024-07-12T18:39:24.925392Z,717464d8-3917-4e29-9c55-03623cf0b5b6,717464d8-3917-4e29-9c55-03623cf0b5b6,No difference
2965,Orthopaedic plan,2024-07-12T18:39:24.243222Z,eea41c6e-7437-414d-be9e-ecf0c20ac7db,eea41c6e-7437-414d-be9e-ecf0c20ac7db,No difference
2964,Post operative recommendations,2024-07-12T18:39:23.577268Z,d89114a6-16a1-4ba9-9c0c-7ab9650c183b,d89114a6-16a1-4ba9-9c0c-7ab9650c183b,No difference
2963,Alive,2024-07-12T18:39:22.899397Z,95ec4d85-41fd-40e6-b7ec-363c8f7b2501,95ec4d85-41fd-40e6-b7ec-363c8f7b2501,No difference
2960,Damage control,2024-07-12T18:39:22.117390Z,187e676e-0e5d-410e-a9b9-e3d2429c0790,187e676e-0e5d-410e-a9b9-e3d2429c0790,No difference
2959,Buruli Ulcer,2024-07-12T18:39:21.403068Z,dcc8d011-e536-4060-b5ca-eaeb98c9c851,dcc8d011-e536-4060-b5ca-eaeb98c9c851,No difference
2958,Cancrum Oris,2024-07-12T18:39:20.605685Z,813a1efe-3ecd-43be-a10c-e126b8f53b87,813a1efe-3ecd-43be-a10c-e126b8f53b87,No difference
2957,Chemical burn,2024-07-12T18:39:19.850648Z,991a7da5-f054-4163-8178-cec7a9ca105e,991a7da5-f054-4163-8178-cec7a9ca105e,No difference
2956,Frostbite,2024-07-12T18:39:19.056336Z,4872dbd6-7460-4dbe-8aed-cc3a1b752b0f,4872dbd6-7460-4dbe-8aed-cc3a1b752b0f,No difference
2955,Burns,2024-07-12T18:39:18.334078Z,cd034a8b-f48a-4700-bd4a-37845f20ae30,cd034a8b-f48a-4700-bd4a-37845f20ae30,No difference
2954,Diabetic foot wound,2024-07-12T18:39:17.505850Z,0843db51-8aa1-4011-a89a-1a95ac1ef41e,0843db51-8aa1-4011-a89a-1a95ac1ef41e,No difference
2953,Surgical complications,2024-07-12T18:39:16.684777Z,846a19db-52cd-4e61-8c0b-8c92f3d5bbeb,846a19db-52cd-4e61-8c0b-8c92f3d5bbeb,No difference
2950,Injury of internal organ score,2024-07-12T18:39:15.953714Z,152f4d80-27cc-4f1a-aade-ee3b625379df,152f4d80-27cc-4f1a-aade-ee3b625379df,No difference
2655,Left: passive shoulder adduction strength,2024-07-12T18:39:15.279298Z,d6676fa8-ad45-488a-8346-ea5530d26b08,d6676fa8-ad45-488a-8346-ea5530d26b08,No difference
2949,Kidney,2024-07-12T18:39:14.464888Z,18e0efbb-f64c-41be-a493-977e58ce67fa,18e0efbb-f64c-41be-a493-977e58ce67fa,No difference
2948,Small bowel,2024-07-12T18:39:13.769541Z,a52f6ec5-ffb4-4c7c-b44f-19814cd8e133,a52f6ec5-ffb4-4c7c-b44f-19814cd8e133,No difference
2947,Duodenum,2024-07-12T18:39:13.104871Z,0523f24b-d3d5-48f2-832f-9b004d6f5080,0523f24b-d3d5-48f2-832f-9b004d6f5080,No difference
2946,Pancrease,2024-07-12T18:39:12.428240Z,23af4201-22ec-4b5d-af8b-50a969ea92a4,23af4201-22ec-4b5d-af8b-50a969ea92a4,No difference
2945,Liver,2024-07-12T18:39:11.670536Z,8b275217-3fe4-40db-b60b-f19f68bc30e0,8b275217-3fe4-40db-b60b-f19f68bc30e0,No difference
2944,Spleen,2024-07-12T18:39:10.936607Z,fe092ae1-87fc-489e-9bc8-91cd10ec8978,fe092ae1-87fc-489e-9bc8-91cd10ec8978,No difference
2943,Injury of internal organ,2024-07-12T18:39:10.171923Z,a1db175d-ecf3-4ab1-8b20-24a3001a91fa,a1db175d-ecf3-4ab1-8b20-24a3001a91fa,No difference
2942,Joint involvement detail,2024-07-12T18:39:09.397187Z,5c84e74f-d85b-4159-8511-076a73873b9b,5c84e74f-d85b-4159-8511-076a73873b9b,No difference
2940,Midfoot,2024-07-12T18:39:08.777040Z,fe235676-4d9f-4b71-a543-e6552b23dc75,fe235676-4d9f-4b71-a543-e6552b23dc75,No difference
2939,Fracture description,2024-07-12T18:39:08.142204Z,41286d60-93ca-45f1-9b5b-2d5ec0fc73c3,41286d60-93ca-45f1-9b5b-2d5ec0fc73c3,No difference
2938,AO Muller classification (for long bones closed fracture),2024-07-12T18:39:07.467591Z,65e3a593-ba28-49e2-ad07-ca428e97af7f,65e3a593-ba28-49e2-ad07-ca428e97af7f,No difference
2931,Fracture location,2024-07-12T18:39:06.790261Z,233d8e37-71f4-4531-82c1-10e4dbd47b17,233d8e37-71f4-4531-82c1-10e4dbd47b17,No difference
2927,ASA VI,2024-07-12T18:39:06.147110Z,c0fc0424-20ac-4fff-a056-4d259196b488,c0fc0424-20ac-4fff-a056-4d259196b488,No difference
2923,General non intubated,2024-07-12T18:39:05.475293Z,206df4a9-7302-4b13-946a-def429dd8f63,206df4a9-7302-4b13-946a-def429dd8f63,No difference
2791,Timed 10m walk/move,2024-07-12T18:39:04.806382Z,53faa920-ee57-49a9-b193-3cf157306847,53faa920-ee57-49a9-b193-3cf157306847,No difference
2822,Planned Elective,2024-07-12T18:39:04.183453Z,b97b33f4-a2d4-46ee-afaf-bc2aaa5646eb,b97b33f4-a2d4-46ee-afaf-bc2aaa5646eb,No difference
2921,Delayed priority,2024-07-12T18:39:03.497611Z,a8d38bea-ab10-42a4-a266-2552e1688b27,a8d38bea-ab10-42a4-a266-2552e1688b27,No difference
2920,Urgent,2024-07-12T18:39:02.797392Z,87274dc0-3be1-4d16-ab63-75094f7dcd4f,87274dc0-3be1-4d16-ab63-75094f7dcd4f,No difference
2918,Theater room exit time,2024-07-12T18:39:02.045934Z,6c373315-11af-4c20-840d-a24ecac6e30d,6c373315-11af-4c20-840d-a24ecac6e30d,No difference
2917,Theater entry datetime,2024-07-12T18:39:01.230298Z,44bf0859-345d-4dfe-8f53-14fc35b27c68,44bf0859-345d-4dfe-8f53-14fc35b27c68,No difference
2744,Last procedure performed,2024-07-12T18:39:00.542383Z,f9ea2c36-2807-449d-91af-a3ecff5333b7,f9ea2c36-2807-449d-91af-a3ecff5333b7,No difference
2916,Type of assistive device returned,2024-07-12T18:38:59.825247Z,62c117a8-7a03-419c-a6b1-0223a0f16f80,62c117a8-7a03-419c-a6b1-0223a0f16f80,No difference
2888,Group Session,2024-07-12T18:38:59.205782Z,a8593834-0e37-43fb-b1f3-ad3c704ef0e1,a8593834-0e37-43fb-b1f3-ad3c704ef0e1,No difference
2889,Individual Session,2024-07-12T18:38:58.589819Z,6660d0b0-fcd9-4def-862c-c2bd900aa04a,6660d0b0-fcd9-4def-862c-c2bd900aa04a,No difference
